	peaksig_y	peaksig_x	closet_genes	zrfus_genes
chr7-28378934-28379436	0.242463023375473	0.187805531342175	Zfp36	NO
chr7-28392159-28393562	0.434351302352735	0.490704534796949	Med29	NO
chr7-28435462-28437555	0.559972060732243	0.606624653427977	Gmfg	NO
chr7-28597269-28598503	0.475317076882999	0.489181685226844	Pak4	NO
chr7-28692698-28694016	0.193296575652372	0.192424381746631	Fbxo27	NO
chr7-28716276-28717340	0.300418216712653	0.138413823049915	Fbxo17	NO
chr7-28765801-28767790	0.43926233526417	0.504572198316877	Sirt2	NO
chr7-28901243-28901780	0.199919333606532	0.0348677542070746	Actn4	NO
chr7-28919650-28920297	0.539460377114909	0.107482489231029	Actn4	NO
chr7-28944729-28946091	0.621547393910219	0.116190260656746	Actn4	NO
chr7-28952504-28954176	0.389830021484761	0.167106601619707	Actn4	NO
chr7-28961392-28962995	0.523914368346283	0.504053067256401	Actn4	NO
chr7-28972167-28973301	0.252080531207023	0.145864732218102	Eif3k	NO
chr7-29815140-29816475	0.319939860139844	0.403435008372772	Zfp790	NO
chr7-30307814-30309542	0.357928291922242	0.471614352691004	Alkbh6	NO
chr7-30533824-30535837	0.516307292741095	0.560819375412121	Arhgap33	NO
chr7-30551500-30553750	0.515698391640315	0.512331503451932	Hspb6	NO
chr7-30559176-30560036	0.37704885231664	0.419994033680571	Lin37	NO
chr7-30649390-30650991	0.397595469959724	0.478349852791502	Rbm42	NO
chr7-31115623-31116122	0.0427997942924254	0.0426209965116979	Hpn	NO
chr7-34388513-34390165	0.456291419506531	0.482157289974784	Lsm14a	NO
chr7-34629575-34631175	0.487805730082925	0.187436085085448	Kctd15	NO
chr7-34938697-34940342	0.252928136299407	0.244599336026842	Pepd	NO
chr7-35055592-35057021	0.425291588007276	0.460259098263321	Cebpg	YES
chr7-35091597-35092284	0.0417371374489921	0.0536690044867207	Gm22535	NO
chr7-35251832-35252714	0.0956363617397377	0.105731650292896	Gpatch1	NO
chr7-35333123-35335287	0.557327925484666	0.432724720186535	Rhpn2	NO
chr7-35584554-35586849	0.498746696227775	0.494104220844067	Rgs9bp	NO
chr7-37639821-37640796	0.0678236132478003	0.0881726392369147	Zfp536	NO
chr7-38106535-38108385	0.596009677056211	0.463081565169081	Ccne1	NO
chr7-44304295-44305880	0.589146496834275	0.542520020822111	Clec11a	NO
chr7-44548319-44549107	0.561475530628464	0.403105389501437	Pold1	NO
chr7-44590154-44591157	0.396149349173183	0.541062384865188	Kcnc3	NO
chr7-44854389-44854991	0.30377499993996	0.227935041749358	Akt1s1	NO
chr7-44856893-44857662	0.261869506448466	0.358485911707044	Pnkp	NO
chr7-44860575-44860870	0.20294494228462	0.133591836973368	Pnkp	NO
chr7-44928627-44930276	0.571103657332713	0.623211015367749	Ap2a1	NO
chr7-44951775-44953157	0.389135541832464	0.211184443717593	Tsks	NO
chr7-44969907-44970984	0.468310995727233	0.375816506694855	Cpt1c	NO
chr7-44985521-44987480	0.56962420342995	0.620585912021801	Prmt1	NO
chr7-45016977-45018236	0.670964348800959	0.263006194059918	Rras	NO
chr7-45037845-45038307	0.152660954965417	0.101387668308434	Prr12	NO
chr7-45052661-45054619	0.605448480124826	0.56188668201185	Prrg2	NO
chr7-45103432-45104287	0.0882961885483526	0.0506619679486134	Fcgrt	NO
chr7-45128397-45129519	0.518230319068153	0.575845457780749	Rpl13a	NO
chr7-45153607-45155197	0.478859405596741	0.5200107446645	Pih1d1	NO
chr7-45365987-45367819	0.531283093464698	0.59217807375013	Ppfia3	NO
chr7-45643128-45645047	0.460073961816765	0.527239567640922	Mamstr	NO
chr7-45704699-45705266	0.50512149641089	0.485317249253685	Dbp	NO
chr7-45813530-45815996	0.561322739980323	0.587869303246775	Cyth2	NO
chr7-45895775-45897778	0.478164288218245	0.475795738543823	Tmem143	NO
chr7-46013168-46013940	0.0864530420196916	0.0734500461699875	Abcc6	NO
chr7-46845109-46847387	0.575103253365201	0.35568027199173	Ldha	NO
chr7-47015402-47016072	0.468812577550244	0.146649361935693	Spty2d1	NO
chr7-58692921-58693653	0.143506198344543	0.0530936689008766	Atp10a	NO
chr7-63753135-63753873	0.220592396998675	0.17604604375434	Otud7a	NO
chr7-63911395-63912793	0.25214050092589	0.130258772659816	Klf13	NO
chr7-63924710-63925640	0.241132141163536	0.109176098477978	Klf13	NO
chr7-63937173-63939957	0.61291105747274	0.573323855525567	Klf13	NO
chr7-64373135-64374462	0.306157887638314	0.271386249789442	Fan1	NO
chr7-65870681-65872282	0.236341491697721	0.0887682359609984	Pcsk6	NO
chr7-65881021-65881749	0.141577705056655	0.0623291130492619	Pcsk6	NO
chr7-66230244-66231327	0.199587560237154	0.058116848437328	Lrrk1	NO
chr7-67221465-67223113	0.327509619846961	0.401318301697814	Lysmd4	NO
chr7-67741383-67742297	0.463785118009273	0.0495529090770842	Synm	NO
chr7-68127702-68130506	0.42719545302626	0.508137111081304	Igf1r	NO
chr7-68748010-68749972	0.471947694047128	0.552486974446847	Arrdc4	NO
chr7-70643642-70644334	0.172187714289832	0.0275301310010223	Gm24880	NO
chr7-73399108-73400790	0.657127674468098	0.226846372305478	Rgma	NO
chr7-73537319-73538394	0.504229532591181	0.516151263940921	Chd2	NO
chr7-74107076-74107794	0.15407282547735	0.037386036289369	St8sia2	NO
chr7-78924143-78925097	0.252057643196016	0.115411426944299	Isg20	NO
chr7-78953664-78954522	0.0429680266109958	0.0568632698143519	Isg20	NO
chr7-79659318-79660916	0.491074335027452	0.453547825299636	Ticrr	NO
chr7-79785878-79786841	0.171132077016687	0.134614275974878	Wdr93	NO
chr7-80113914-80115847	0.532581414707225	0.401885009414397	Idh2	NO
chr7-80231816-80233454	0.56366644147996	0.445295598925895	Cib1	NO
chr7-80245650-80246777	0.433147757702668	0.41106147111133	Ttll13	NO
chr7-80293714-80294966	0.530497565503488	0.463659021640756	Prc1	NO
chr7-80323762-80324690	0.425611082163221	0.469211241775182	Rccd1	NO
chr7-80441825-80442386	0.0425743732659486	0.112797841268487	Blm	NO
chr7-80534089-80535786	0.45542981742692	0.486735074138834	Blm	NO
chr7-83891326-83892857	0.578585141412568	0.427262843275626	Mesdc2	NO
chr7-90128694-90131151	0.556696967960392	0.510384221827613	Picalm	NO
chr7-92668542-92670818	0.526534020276485	0.53324114343996	Pcf11	NO
chr7-96212437-96213564	0.532569781671817	0.260606878744717	Tenm4	NO
chr7-96671911-96673163	0.526169415815467	0.162339259993928	Tenm4	NO
chr7-96745507-96746393	0.566519571391151	0.0886905351598769	Tenm4	NO
chr7-96795937-96798193	0.655514936900555	0.228787937128961	Tenm4	NO
chr7-97578755-97581252	0.508316011301616	0.543894485543196	Aamdc	NO
chr7-98164959-98165581	0.0667586307707313	0.0572498557009579	Capn5	NO
chr7-98171035-98171589	0.062540410641989	0.0466937794944676	Capn5	NO
chr7-98177219-98178882	0.293704724487015	0.319900532082137	Capn5	NO
chr7-98323111-98324626	0.249494429568605	0.127726958710167	Acer3	NO
chr7-98390976-98391912	0.115374324223356	0.147612710385799	Tsku	NO
chr7-98522862-98524652	0.197252274706215	0.155119920089454	A630091E08Rik	NO
chr7-98702226-98704056	0.479497873357644	0.481770501681128	Prkrir	NO
chr7-98814695-98816796	0.512658057094438	0.489752120647946	Wnt11	NO
chr7-99139897-99142285	0.479736196515069	0.61194861134104	Uvrag	NO
chr7-99304884-99305242	0.0800388021748956	0.062743393791237	Map6	NO
chr7-99380432-99382277	0.540252754886735	0.518715907006095	Gdpd5	NO
chr7-99441476-99441969	0.133846638754768	0.064669101201226	Gdpd5	NO
chr7-100590323-100591724	0.36437747649963	0.306125404846405	Mrpl48	NO
chr7-100862682-100863614	0.421613031794785	0.380174888937105	Relt	NO
chr7-100911361-100911590	0.0945425518075052	0.0396357370929177	Arhgef17	NO
chr7-100922746-100923212	0.142214381744999	0.074335764417694	Arhgef17	NO
chr7-101449959-101451601	0.327262686824069	0.334325284390853	Pde2a	NO
chr7-101821408-101822541	0.488926424903119	0.139852120721527	Phox2a	NO
chr7-101904952-101906637	0.495195585009915	0.47836609419641	Lamtor1	NO
chr7-101933260-101934699	0.454967717269353	0.379154915147636	Lrrc51	NO
chr7-102249115-102251052	0.526755380154569	0.268498223395274	Rhog	NO
chr7-105399205-105400896	0.5623631624096	0.546158218914979	Fam160a2	NO
chr7-105810047-105812221	0.504817617332878	0.572200782545709	Mrpl17	NO
chr7-107593998-107595696	0.3327246806589	0.215035263701298	Ppfibp2	NO
chr7-109804259-109805196	0.0678694595261744	0.0695819508691064	Scube2	NO
chr7-109985501-109987101	0.452504456649512	0.491162659456386	Tmem41b	NO
chr7-110163980-110165385	0.471590924513599	0.30798973408597	1600010M07Rik	NO
chr7-110941305-110942311	0.116077680903944	0.0511962653216285	Mrvi1	NO
chr7-111081916-111083651	0.55200910977256	0.579486536438807	Eif4g2	NO
chr7-111121442-111123450	0.485574422533913	0.49631118850263	Eif4g2	NO
chr7-111600558-111601304	0.316892939478472	0.0867726954922995	Galnt18	NO
chr7-111778398-111780593	0.417588401807273	0.369666350670152	Galnt18	NO
chr7-112467395-112468038	0.114092789660391	0.114324895724284	Parva	NO
chr7-112534130-112536261	0.451302516832525	0.16550513252545	Parva	NO
chr7-112720044-112721211	0.298383246264819	0.199421983583675	Tead1	NO
chr7-112919548-112920175	0.195725019406927	0.144135577935633	Tead1	NO
chr7-113058933-113059758	0.19751276941033	0.0296680870520493	Gm23662	NO
chr7-113147324-113148279	0.502267028240776	0.0992963701311162	Gm23662	NO
chr7-115382782-115383342	0.374080366273033	0.0327162028982153	Sox6	NO
chr7-115501490-115502359	0.0679022883825602	0.0579730386791701	Sox6	NO
chr7-117685463-117687341	0.555495375859032	0.102168158066386	Xylt1	NO
chr7-118128669-118130275	0.417930511861946	0.486763775674964	Arl6ip1	NO
chr7-118242719-118244614	0.502509509823527	0.517789328682984	Smg1	NO
chr7-118827926-118828535	0.117228349810486	0.0469395365358932	9030624J02Rik	NO
chr7-122066338-122068154	0.479081409662218	0.504981186763773	Ears2	NO
chr7-126486703-126487818	0.384395963711264	0.419779504690962	Tufm	NO
chr7-126565647-126566909	0.290225882086533	0.333235223415583	G730046D07Rik	NO
chr7-126625394-126626053	0.0640961616490557	0.0372307576626285	Nupr1	NO
chr7-126758972-126760355	0.501064848866829	0.462434298935793	Mapk3	NO
chr7-126760487-126760699	0.133995950305829	0.0868197583969692	Mapk3	NO
chr7-126798441-126800134	0.526366437511922	0.502278890187847	Aldoa	NO
chr7-126883624-126885357	0.488824222204227	0.516018669285515	Taok2	NO
chr7-126975218-126976992	0.378465982826108	0.469200352513321	Cdipt	NO
chr7-127025856-127027720	0.611933727307769	0.607742385457006	Maz	NO
chr7-127195305-127196893	0.456884016365079	0.469183490110165	Cd2bp2	NO
chr7-127207346-127209567	0.475238811280269	0.608263043012123	Tbc1d10b	NO
chr7-127243688-127245390	0.498198844979278	0.397548840919709	Zfp771	NO
chr7-127617919-127618380	0.0770724705341234	0.062563407385301	Zfp629	NO
chr7-127691200-127692040	0.362472256752485	0.0808081942861081	Bcl7c	NO
chr7-127707353-127709160	0.68978686039658	0.312007865033087	Bcl7c	NO
chr7-127768162-127770291	0.533255040867588	0.406627531359355	Orai3	NO
chr7-127944551-127944926	0.0300548598051827	0.0277386240670096	Prss36	NO
chr7-128236814-128239084	0.575907914079693	0.587106326714692	9130023H24Rik	NO
chr7-128246316-128247938	0.191863605551692	0.276564513285074	Tgfb1i1	NO
chr7-129404633-129406378	0.0471823878429642	0.149592854391929	Ppapdc1a	NO
chr7-130325570-130326357	0.233226321596604	0.0821474862924368	Fgfr2	NO
chr7-130645720-130647127	0.503106521480031	0.163931456899607	Fgfr2	NO
chr7-130976196-130977002	0.462193007371387	0.0396707159768959	Htra1	NO
chr7-132575370-132576796	0.521772778490061	0.413827085773311	Oat	NO
chr7-132731325-132731918	0.451598438936465	0.0683936012139289	Fgfr2	NO
chr7-132812122-132814084	0.389535321542622	0.344504216597441	Fam53b	NO
chr7-132851774-132853098	0.359323069408467	0.340270874497085	Mettl10	NO
chr7-133176440-133177466	0.117170166506953	0.0581623387329062	Ctbp2	NO
chr7-134550220-134550826	0.0584880818309571	0.0907933646985817	Dock1	NO
chr7-134936748-134938713	0.289794151174116	0.312111806551062	Fam196a	NO
chr7-135715352-135717191	0.534300174626156	0.405842684642708	Mki67	NO
chr7-139107873-139108481	0.0401991200393871	0.0593960813694627	Stk32c	NO
chr7-139247037-139249210	0.271032528787612	0.373142972033568	Pwwp2b	NO
chr7-139387992-139389744	0.564812612912222	0.599777162957113	Inpp5a	NO
chr7-141122808-141123944	0.294672851718768	0.347029027826406	Ptdss2	NO
chr7-141172053-141173206	0.441603184610946	0.436507171646375	Rnh1	NO
chr7-141221101-141222599	0.613527675173423	0.382644019955138	Rassf7	NO
chr7-141413319-141414824	0.502907856443273	0.526562094576563	Pddc1	NO
chr7-141428897-141429691	0.224390146829174	0.276161317246807	Cend1	NO
chr7-142083728-142085120	0.553766104091249	0.143310860436465	Dusp8	NO
chr7-142386823-142388756	0.471151485157548	0.448271308719906	Ctsd	NO
chr7-142400036-142401144	0.0722888852746067	0.0522587317932918	Ctsd	NO
chr7-142440418-142440979	0.102295193945747	0.0890706536008444	Syt8	NO
chr7-142481054-142482619	0.585927178274	0.15136840310991	Lsp1	NO
chr7-142532068-142533837	0.414714143387482	0.402902128123432	Mrpl23	NO
chr7-142660553-142660857	0.089377332637521	0.0743244358817143	Igf2	YES
chr7-143067988-143070374	0.483662280327827	0.595744971434394	Tssc4	NO
chr7-143123835-143124622	0.0595277126238889	0.0690758126650816	Kcnq1	NO
chr7-143153446-143154888	0.284745794944954	0.23578797946953	Kcnq1	NO
chr7-143180489-143181207	0.202317047044361	0.0524330555944994	Kcnq1	NO
chr7-143367708-143368634	0.316545570934584	0.0427229539654871	Kcnq1	NO
chr7-143821702-143823612	0.487796764181198	0.480483790208101	Nadsyn1	NO
chr7-144684402-144685262	0.402901544481796	0.112809502190592	Ano1	NO
chr7-144874292-144875356	0.147664926150101	0.0379038517312997	Fgf4	NO
chr7-145198113-145198772	0.104197721498215	0.076488578002544	Tpcn2	NO
chr7-145205379-145207261	0.816964113116066	0.190099657976471	Tpcn2	NO
chr7-145252690-145253613	0.225841630753856	0.119295481232192	Tpcn2	NO
chr8-4511382-4512540	0.344575389074297	0.112072714203709	Cers4	NO
chr8-8994019-8995262	0.3004423644515	0.165229852620706	Fam155a	NO
chr8-10865306-10865880	0.0886108826170227	0.0516886360321529	3930402G23Rik	NO
chr8-10921414-10922013	0.402134914728384	0.0896881966681197	3930402G23Rik	NO
chr8-10928224-10928920	0.274411566515744	0.0780133169732878	3930402G23Rik	NO
chr8-10960169-10960898	0.252139245038927	0.165679838589357	Irs2	NO
chr8-11173106-11174315	0.136428622545225	0.128137472686929	Col4a1	NO
chr8-11227138-11228004	0.453203145817309	0.0630715992477049	Col4a1	NO
chr8-11554905-11558593	0.652050593535457	0.695850432789856	Ing1	NO
chr8-12073300-12073941	0.0720364486984806	0.0369016710053087	A230072I06Rik	NO
chr8-14089653-14091003	0.310612472187231	0.447479543082738	Erich1	NO
chr8-14992250-14993159	0.490101880651293	0.119478938914106	Arhgef10	NO
chr8-15391929-15392424	0.020762979143253	0.0844231071191277	Gm24222	NO
chr8-23236946-23238423	0.441757294957226	0.477602186339075	Gins4	NO
chr8-25240287-25241136	0.228078157698151	0.126386598118073	Tacc1	NO
chr8-25274317-25276658	0.675179250385905	0.231043207724538	Tacc1	NO
chr8-25367720-25369593	0.333092588585199	0.162735582975962	Fgfr1	NO
chr8-25465077-25466237	0.353029297559921	0.327760435168592	Fgfr1	NO
chr8-25636621-25637308	0.107107158970854	0.145810905325551	Whsc1l1	NO
chr8-26118339-26120091	0.563429115833231	0.533715552164258	Hook3	NO
chr8-26746659-26748950	0.269932983747312	0.210928646672215	2310008N11Rik	NO
chr8-26960934-26962410	0.803304959570618	0.165603915200465	Zfp703	NO
chr8-27259609-27261740	0.413934666762455	0.167395729493443	Eif4ebp1	NO
chr8-32292498-32293968	0.385687046459687	0.311699678438017	Gm26578	NO
chr8-33198088-33199802	0.647409520325753	0.0611229862732392	Wrn	NO
chr8-35195897-35196778	0.229187523105918	0.069665474567657	Ppp1r3b	NO
chr8-41373712-41375385	0.51799956214544	0.340221932271985	Asah1	NO
chr8-45874727-45875798	0.433469347026352	0.0815740617101047	Pdlim3	NO
chr8-46550894-46552598	0.424935853215425	0.496013247776492	Cenpu	NO
chr8-47989534-47991509	0.625941999446313	0.341842398717375	Wwc2	NO
chr8-48457696-48458813	0.482246259898601	0.188407306784627	Tenm3	NO
chr8-57510827-57512952	0.643617241473682	0.505252944876103	Hmgb2	NO
chr8-60953854-60955178	0.474046996184375	0.301351216246495	Clcn3	NO
chr8-64732604-64734028	0.500431492091622	0.532018236426137	Msmo1	NO
chr8-64946569-64947966	0.385905444837201	0.398874767187235	Tmem192	NO
chr8-69192752-69193873	0.357418160476378	0.163452199447201	Lzts1	NO
chr8-69715322-69717699	0.502670485829375	0.58663369313912	Zfp869	NO
chr8-69995149-69997174	0.565502312401721	0.529690809752919	Gatad2a	NO
chr8-70001253-70001925	0.0932090071970146	0.0615867000029922	Gatad2a	NO
chr8-70138662-70140221	0.447898904145286	0.512133263286025	2310045N01Rik	NO
chr8-70157794-70159139	0.276482356759127	0.229456675373471	2310045N01Rik	NO
chr8-70211687-70213347	0.52917339634217	0.629963503689182	Slc25a42	NO
chr8-70476185-70478015	0.475702643303301	0.342088487380558	Klhl26	NO
chr8-70537997-70540474	0.621268021044092	0.59994185720254	Ell	NO
chr8-70630678-70631209	0.258955166622757	0.0971490356294442	Gdf15	NO
chr8-70698153-70700253	0.577273683337858	0.601718058844921	Gm11175	NO
chr8-70754164-70755590	0.447049906600802	0.527329246717573	Rab3a	NO
chr8-70760387-70761344	0.494765279149469	0.516267253073364	Mpv17l2	NO
chr8-70791939-70793114	0.514903680320848	0.471183612510519	Mast3	NO
chr8-70838611-70840154	0.561159004710145	0.573008385656608	Arrdc2	NO
chr8-70864782-70866188	0.439226984394626	0.589131658522148	A230052G05Rik	NO
chr8-71271566-71273608	0.517625963756201	0.531305508137968	Haus8	NO
chr8-71395624-71397422	0.314015226017427	0.445081879711733	Ushbp1	NO
chr8-71468687-71469912	0.455494089676579	0.540642902538727	Dda1	NO
chr8-71475288-71477072	0.387299333932011	0.440126861812237	Ano8	NO
chr8-71494858-71495686	0.424246102380297	0.191531053195729	Gtpbp3	NO
chr8-71569141-71571106	0.587867080523049	0.565496931881667	Slc27a1	NO
chr8-71610581-71612087	0.419569934606548	0.51623592062931	Colgalt1	NO
chr8-72160077-72162051	0.556480905172855	0.583822930661387	Rab8a	NO
chr8-72491628-72493678	0.538731688395634	0.572457198315955	Slc35e1	NO
chr8-72645850-72647112	0.588087796552266	0.153440757702369	Nwd1	NO
chr8-73352280-73354927	0.478269290460185	0.603679913959379	Large	NO
chr8-76901539-76902658	0.416408431097174	0.266423843034362	Nr3c2	NO
chr8-76972742-76973616	0.179184896654113	0.042880035180582	Nr3c2	NO
chr8-79207980-79209031	0.391186851168186	0.0994942008509722	1700011L22Rik	NO
chr8-79561474-79562576	0.106615628805734	0.0493606486668881	Otud4	NO
chr8-81767084-81768499	0.346155878003404	0.0660907603717048	Inpp4b	NO
chr8-83048736-83049882	0.0434867964128592	0.0964005877595544	Rnf150	NO
chr8-83164810-83166596	0.32592169889239	0.356548108234594	Gm10645	NO
chr8-83607072-83609029	0.527065584172202	0.568905390718006	Dnajb1	NO
chr8-83714338-83716126	0.436451122944072	0.504005479199653	Ddx39	NO
chr8-83954635-83956517	0.518683515026028	0.587579020954142	Asf1b	NO
chr8-83971884-83973939	0.518195991572278	0.546034042619783	Prkaca	NO
chr8-84103713-84105476	0.499094430342432	0.539236679354956	Dcaf15	NO
chr8-84197213-84198772	0.671575967902834	0.346716975647157	Gm26887	NO
chr8-84203245-84203846	0.405762890485624	0.146743848753814	Gm26532	NO
chr8-84663630-84664436	0.459252800580136	0.366085310990243	Gm26664	NO
chr8-84765681-84766186	0.191103852718375	0.0655569328471649	Nfix	NO
chr8-84845774-84847988	0.529882237031576	0.5787815369394	Calr	NO
chr8-84902396-84903684	0.452467245676644	0.298008028714412	Klf1	NO
chr8-84976124-84976805	0.367279840770577	0.366150466932544	Junb	NO
